Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Allach,48.1959936,11.457012800000001,Bäckerei Schuhmair,48.19717489464528,11.459015564985368,Bakery
Allach,48.1959936,11.457012800000001,Zur Allacher Mühle,48.19841133409175,11.457868837969725,Bavarian Restaurant
Allach,48.1959936,11.457012800000001,Gasthaus zur Schießstätte,48.19560074494681,11.456130122824106,Bavarian Restaurant
Allach,48.1959936,11.457012800000001,Würmtalhof,48.18883411061443,11.460680179970256,German Restaurant
Allach,48.1959936,11.457012800000001,Sport Bittl,48.191447076635825,11.466552989530065,Sporting Goods Shop
Allach,48.1959936,11.457012800000001,Westside Hotel,48.20104488531098,11.458564462023723,Hotel
Allach,48.1959936,11.457012800000001,Sicilia,48.193331,11.459387,Italian Restaurant
Allach,48.1959936,11.457012800000001,dm-drogerie markt,48.1941177124669,11.465639900656356,Drugstore
Allach,48.1959936,11.457012800000001,Rossmann,48.19330073453552,11.466388332819333,Drugstore
Allach,48.1959936,11.457012800000001,Lidl,48.1944275,11.4656116,Supermarket
Allach,48.1959936,11.457012800000001,Das Neue Tennis-Center-Allach e.K.,48.194746,11.456097,Tennis Court
Allach,48.1959936,11.457012800000001,Franz-Albert-Park,48.19121304405401,11.455887354851049,Park
Allach,48.1959936,11.457012800000001,ALDI SÜD,48.193043875507215,11.466344176398252,Supermarket
Allach,48.1959936,11.457012800000001,Vietnam Today - Euro Asia Mini Markt,48.18937287926855,11.463889884724614,Vietnamese Restaurant
Allach,48.1959936,11.457012800000001,Bäckerei,48.18979,11.466632,Bakery
Allach,48.1959936,11.457012800000001,H Allach Bahnhof,48.18970393885174,11.466611941031458,Bus Stop
Altschwabing,48.1512855,11.572806,Gegenüber,48.152607170668084,11.574288511751197,Café
Altschwabing,48.1512855,11.572806,Bagels & Muffins,48.1519358119813,11.573844777110887,Bagel Shop
Altschwabing,48.1512855,11.572806,FOX Bar,48.15157379179224,11.573571444161873,Bar
Altschwabing,48.1512855,11.572806,Boulangerie Dompierre,48.15047968073459,11.575198535322926,Bakery
Altschwabing,48.1512855,11.572806,The Victorian House Brown's Tea Bar,48.14994274145202,11.575785499141919,Tea Room
Altschwabing,48.1512855,11.572806,PicNic,48.149642082665466,11.572369824549304,Modern European Restaurant
Altschwabing,48.1512855,11.572806,Daddy Longlegs,48.14910964837787,11.572181260271464,Café
Altschwabing,48.1512855,11.572806,Ballabeni,48.14831238954939,11.574575340740491,Ice Cream Shop
Altschwabing,48.1512855,11.572806,Alter Simpl,48.15085905162649,11.576340320548328,German Restaurant
Altschwabing,48.1512855,11.572806,Harvest,48.151895203744864,11.57353589737608,Boutique
Altschwabing,48.1512855,11.572806,Kushi-Tei of Tokyo,48.1517431788183,11.570595612621698,Japanese Restaurant
Altschwabing,48.1512855,11.572806,ORANGE BOX,48.151111392766325,11.576557538871207,Restaurant
Altschwabing,48.1512855,11.572806,Gartensalon,48.1517790988081,11.577483650183003,Café
Altschwabing,48.1512855,11.572806,Gratitude Restaurant,48.150723,11.576171,Vegetarian / Vegan Restaurant
Altschwabing,48.1512855,11.572806,Lo Studente,48.150538,11.57563,Italian Restaurant
Altschwabing,48.1512855,11.572806,Pavesi Espressobar,48.15103988279759,11.57651768131909,Café
Altschwabing,48.1512855,11.572806,The Italian Shot,48.14811439351411,11.575081465101965,Italian Restaurant
Altschwabing,48.1512855,11.572806,Mary's Coffee Club,48.151751440483956,11.577777117483947,Breakfast Spot
Altschwabing,48.1512855,11.572806,Okra Gemüsekebap,48.150736718376685,11.574303498259363,Kebab Restaurant
Altschwabing,48.1512855,11.572806,Aloha Poke,48.151635887351844,11.57682380014784,Poke Place
Altschwabing,48.1512855,11.572806,James T. Hunt,48.150423961103584,11.575503086356683,Cocktail Bar
Altschwabing,48.1512855,11.572806,Konditorei Kaffee Schneller,48.14982910784462,11.578166351245983,Pastry Shop
Altschwabing,48.1512855,11.572806,Ciao Ragazzi,48.150207774294024,11.575955312381948,Pizza Place
Altschwabing,48.1512855,11.572806,Julius Brantner Brothandwerk,48.152348,11.577462,Bakery
Altschwabing,48.1512855,11.572806,Rooftop Bar TU München,48.148311,11.568174,Roof Deck
Altschwabing,48.1512855,11.572806,Donuts & Candies,48.15495483392071,11.575446474150139,Donut Shop
Altschwabing,48.1512855,11.572806,Pinakothek der Moderne,48.14710902914007,11.572229666976487,Art Museum
Altschwabing,48.1512855,11.572806,Gecobli - Gourmet Gelateria,48.149916605932,11.577352408883215,Ice Cream Shop
Altschwabing,48.1512855,11.572806,Vorhoelzer Forum,48.14833025949782,11.567714192451895,Event Space
Altschwabing,48.1512855,11.572806,Man Fat,48.15209387052896,11.57400228301589,Chinese Restaurant
Altschwabing,48.1512855,11.572806,Osteria Italiana,48.151427386202464,11.572119028409002,Trattoria/Osteria
Altschwabing,48.1512855,11.572806,Nudo,48.14946314294317,11.577926117575426,Italian Restaurant
Altschwabing,48.1512855,11.572806,Morso,48.15471984892339,11.575472438953218,Café
Altschwabing,48.1512855,11.572806,Alte Pinakothek,48.14823942183238,11.56992075827183,Art Museum
Altschwabing,48.1512855,11.572806,Stammbar,48.151174673365524,11.572708051045042,Pub
Altschwabing,48.1512855,11.572806,Burger House,48.148625474313285,11.573152363198574,Burger Joint
Altschwabing,48.1512855,11.572806,Le Refuge,48.154512898530065,11.573830084728002,French Restaurant
Altschwabing,48.1512855,11.572806,Limoni Ristorante,48.14872839168797,11.577455644121622,Italian Restaurant
Altschwabing,48.1512855,11.572806,benko,48.15312149644306,11.575697927701315,Mediterranean Restaurant
Altschwabing,48.1512855,11.572806,Enzo Pizza & Bar,48.1547115306858,11.575440555345217,Pizza Place
Altschwabing,48.1512855,11.572806,Theresa Restaurant,48.14783566353268,11.575313936177215,Steakhouse
Altschwabing,48.1512855,11.572806,Hans im Glück - Burgergrill,48.15225553667099,11.577014833746944,Burger Joint
Altschwabing,48.1512855,11.572806,Museum Brandhorst,48.148144,11.574162,Art Museum
Altschwabing,48.1512855,11.572806,Katopazzo & die Totem Bar,48.151512,11.578939,Bar
Altschwabing,48.1512855,11.572806,Sushiya Sansaro,48.15179960676336,11.578323599926918,Sushi Restaurant
Altschwabing,48.1512855,11.572806,Der verrückte Eismacher,48.15088376581088,11.578891695036653,Ice Cream Shop
Altschwabing,48.1512855,11.572806,TH Café,48.155100645208464,11.576361929320239,Café
Altschwabing,48.1512855,11.572806,Ruff's Burger,48.151211936715775,11.576581659704393,Burger Joint
Altschwabing,48.1512855,11.572806,Salzkruste,48.15526650183382,11.574742734926456,Mediterranean Restaurant
Altschwabing,48.1512855,11.572806,DINATALE,48.15054544736225,11.578678633881573,Café
Altschwabing,48.1512855,11.572806,Salon Irkutsk,48.15567831518925,11.570217544638737,Bar
Altschwabing,48.1512855,11.572806,Beef Room 61,48.155866,11.5732,Steakhouse
Altschwabing,48.1512855,11.572806,Bodega Dali,48.15601,11.56876,Spanish Restaurant
Altschwabing,48.1512855,11.572806,Lost Weekend,48.149109,11.579623,Café
Altschwabing,48.1512855,11.572806,Staatliches Museum Ägyptischer Kunst,48.14726961267973,11.568494201498734,History Museum
Altschwabing,48.1512855,11.572806,Standl 20,48.156844,11.574296,Coffee Shop
Altschwabing,48.1512855,11.572806,Il Mulino,48.15427001738938,11.567889375645777,Italian Restaurant
Altschwabing,48.1512855,11.572806,Joon,48.15094,11.565307,Café
Altschwabing,48.1512855,11.572806,Heinrich Matters,48.14931030176174,11.566003327352876,Café
Altschwabing,48.1512855,11.572806,Geschwister-Scholl-Platz,48.15085029162982,11.581382577473928,Plaza
Altschwabing,48.1512855,11.572806,Ionion,48.15168271182972,11.564572995369087,Grilled Meat Restaurant
Altschwabing,48.1512855,11.572806,Café im Vorhoelzer Forum,48.14841272862209,11.567786220958007,Café
Altschwabing,48.1512855,11.572806,Josefina,48.154116611632254,11.566279591463324,Café
Altschwabing,48.1512855,11.572806,benko,48.1488,11.56564,Café
Altschwabing,48.1512855,11.572806,Nguyen,48.156289,11.570852,Vietnamese Restaurant
Altschwabing,48.1512855,11.572806,Anh-Thu,48.156239143708945,11.575981459616393,Vietnamese Restaurant
Altschwabing,48.1512855,11.572806,Café Puck,48.149456690261566,11.575373095327672,Bar
Altschwabing,48.1512855,11.572806,Café Altschwabing,48.15117922513129,11.572747958222624,Mediterranean Restaurant
Altschwabing,48.1512855,11.572806,The Munich Readery,48.15316567459167,11.565674248055549,Bookstore
Altschwabing,48.1512855,11.572806,Georgenhof,48.15474570959424,11.579067719549219,German Restaurant
Altschwabing,48.1512855,11.572806,Taverna Lakis,48.15468047176395,11.566709217079666,Taverna
Altschwabing,48.1512855,11.572806,Kalypso,48.15732190932764,11.57144721866064,Greek Restaurant
Altschwabing,48.1512855,11.572806,Von&Zu,48.14788490114521,11.565157718365803,Café
Altschwabing,48.1512855,11.572806,Frida,48.14969040247115,11.56480660345666,Pub
Altschwabing,48.1512855,11.572806,Casa Sarda Stand 13,48.156674,11.573774,Italian Restaurant
Altschwabing,48.1512855,11.572806,Königsplatz,48.14650327493638,11.565577983856201,Plaza
Altschwabing,48.1512855,11.572806,Sobi Cocoa,48.155055487100476,11.575617681392046,Café
Altschwabing,48.1512855,11.572806,Nasca Café,48.15076574062385,11.56554679832557,Peruvian Restaurant
Altschwabing,48.1512855,11.572806,Pommes Boutique,48.14925370290818,11.577784448760962,Fast Food Restaurant
Altschwabing,48.1512855,11.572806,55 Eleven,48.14961697940727,11.57795847273282,Bar
Altschwabing,48.1512855,11.572806,Dinatale,48.150196,11.583001,Café
Altschwabing,48.1512855,11.572806,Burrito Company,48.15017990331075,11.563608584254464,Burrito Place
Altschwabing,48.1512855,11.572806,Cabane Bar,48.14808529657854,11.575143469370076,Bar
Altschwabing,48.1512855,11.572806,Sim Sim,48.150206,11.563655,Falafel Restaurant
Altschwabing,48.1512855,11.572806,Boulangerie Dompierre,48.14852426116269,11.574768377772392,Bakery
Altschwabing,48.1512855,11.572806,Elisabethmarkt,48.15710543224556,11.574275214822634,Farmers Market
Altschwabing,48.1512855,11.572806,Lucaffe089,48.15103913987919,11.564630364042092,Café
Altschwabing,48.1512855,11.572806,Café Jasmin,48.14998167331142,11.56360954461916,Café
Altschwabing,48.1512855,11.572806,vega bar,48.1553471936548,11.574523178996042,Bar
Altschwabing,48.1512855,11.572806,Maxvorstadt Wirtshaus,48.149168481083,11.562619572304035,German Restaurant
Altschwabing,48.1512855,11.572806,Steinheil 16,48.14985961872328,11.564046945721179,German Restaurant
Altschwabing,48.1512855,11.572806,NS-Dokumentationszentrum,48.14531493652586,11.56758427619934,History Museum
Altschwabing,48.1512855,11.572806,Agnes 9,48.15733125210545,11.570831772181409,Gastropub
Altschwabing,48.1512855,11.572806,Shadow Bean,48.148464,11.562777,Café
Altschwabing,48.1512855,11.572806,Kreta Grill,48.15857886929274,11.574863984772334,Cretan Restaurant
Altschwabing,48.1512855,11.572806,Eclipse Grillbar,48.1526966445145,11.563192420612062,Israeli Restaurant
Altschwabing,48.1512855,11.572806,boxwerk,48.15242610303142,11.562456615923603,Martial Arts School
Altschwabing,48.1512855,11.572806,LeDu Happy Dumplings,48.147526,11.577578,Dumpling Restaurant
Altschwabing,48.1512855,11.572806,Elisabethplatz,48.15784143161095,11.574952922216022,Plaza
Altschwabing,48.1512855,11.572806,Königin 43,48.150173,11.584367,Café
Altstadt,48.1371079,11.575382199999998,Marienplatz,48.1371253550687,11.5754829819069,Plaza
Altstadt,48.1371079,11.575382199999998,Fischbrunnen,48.13721054807242,11.57604728180553,Fountain
Altstadt,48.1371079,11.575382199999998,Alois Dallmayr,48.1384687,11.5773721,Gourmet Shop
Altstadt,48.1371079,11.575382199999998,Viktualienmarkt,48.13507038347566,11.576456000245226,Farmers Market
Altstadt,48.1371079,11.575382199999998,mymuesli Laden,48.13535742016771,11.576714414351619,Organic Grocery
Altstadt,48.1371079,11.575382199999998,La Burrita,48.136143,11.574489,Burrito Place
Altstadt,48.1371079,11.575382199999998,Biergarten am Viktualienmarkt,48.1351936744121,11.576364766282014,Beer Garden
Altstadt,48.1371079,11.575382199999998,Galeria Gourmet,48.13743238817685,11.573216827217955,Gourmet Shop
Altstadt,48.1371079,11.575382199999998,St. Peter,48.13653033744336,11.575615102948722,Church
Altstadt,48.1371079,11.575382199999998,Chocolaterie Beluga,48.135749958121224,11.575775742530823,Café
Altstadt,48.1371079,11.575382199999998,Kustermann,48.13624185951994,11.57489743951907,Department Store
Altstadt,48.1371079,11.575382199999998,Sweet Spot,48.135765,11.577575,Coffee Shop
Altstadt,48.1371079,11.575382199999998,Rindermarkt,48.13609857914366,11.573914758665321,Plaza
Altstadt,48.1371079,11.575382199999998,Andechser am Dom,48.138302,11.573778,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,Manufactum,48.138775642303514,11.577317676699028,Department Store
Altstadt,48.1371079,11.575382199999998,Sababa,48.13474777433371,11.577250105813546,Falafel Restaurant
Altstadt,48.1371079,11.575382199999998,Kaffeerösterei Viktualienmarkt,48.13466483623243,11.576274633407591,Coffee Shop
Altstadt,48.1371079,11.575382199999998,Kilians Irish Pub,48.13871994658476,11.574555957384717,Irish Pub
Altstadt,48.1371079,11.575382199999998,Hirmer,48.138023229321696,11.572046157913082,Men's Store
Altstadt,48.1371079,11.575382199999998,ZWICKL Gastlichkeit am Viktualienmarkt,48.135239996292604,11.577249325837808,German Restaurant
Altstadt,48.1371079,11.575382199999998,KONEN,48.135988897495956,11.573053777439032,Clothing Store
Altstadt,48.1371079,11.575382199999998,Augustiner Klosterwirt,48.138649448058345,11.572527009723416,German Restaurant
Altstadt,48.1371079,11.575382199999998,Fisch Witte,48.13499942195012,11.577124967645538,Fish Market
Altstadt,48.1371079,11.575382199999998,Schneider Bräuhaus,48.136378,11.578446,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,Venchi Gelato,48.134563,11.574657,Ice Cream Shop
Altstadt,48.1371079,11.575382199999998,Bar Centrale,48.136821,11.579873,Café
Altstadt,48.1371079,11.575382199999998,Cortiina Hotel,48.136804,11.57945,Hotel
Altstadt,48.1371079,11.575382199999998,Louis Vuitton München Residenzpost,48.1392483,11.5776474,Boutique
Altstadt,48.1371079,11.575382199999998,Apple Rosenstraße,48.136843,11.574534,Electronics Store
Altstadt,48.1371079,11.575382199999998,Schmalznudel - Café Frischhut,48.13485770889897,11.57478317963125,Café
Altstadt,48.1371079,11.575382199999998,Tian,48.134471281616335,11.575988337894875,Vegetarian / Vegan Restaurant
Altstadt,48.1371079,11.575382199999998,BAR ALPINA im Schuster,48.136362,11.574146,Coffee Shop
Altstadt,48.1371079,11.575382199999998,Caspar Plautz,48.134683,11.576058,Snack Place
Altstadt,48.1371079,11.575382199999998,Bayerische Staatsoper,48.139639167418856,11.578933024720754,Opera House
Altstadt,48.1371079,11.575382199999998,Bite Delite,48.13999643231038,11.57507175739173,Café
Altstadt,48.1371079,11.575382199999998,Burberry,48.1398056,11.5765944,Boutique
Altstadt,48.1371079,11.575382199999998,Mandarin Oriental Munich,48.1375384,11.5808394,Hotel
Altstadt,48.1371079,11.575382199999998,Hugendubel,48.136869,11.575373,Bookstore
Altstadt,48.1371079,11.575382199999998,Elly Seidl,48.13941018983618,11.575511915288066,Candy Store
Altstadt,48.1371079,11.575382199999998,Schenk's frischgepresste Säfte,48.13475278801831,11.576493714924183,Juice Bar
Altstadt,48.1371079,11.575382199999998,Nationaltheater München,48.139599002217864,11.579207038303139,Opera House
Altstadt,48.1371079,11.575382199999998,Max-Joseph-Platz,48.13981660939763,11.577886082977775,Plaza
Altstadt,48.1371079,11.575382199999998,Ratskeller,48.137582782767645,11.576336940296818,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,Nürnberger Bratwurst Glöckl am Dom,48.13819109417412,11.574165237107081,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,LODENFREY München am Dom,48.13951472220955,11.574043332628872,Clothing Store
Altstadt,48.1371079,11.575382199999998,Sporthaus Schuster,48.136869,11.574596,Sporting Goods Shop
Altstadt,48.1371079,11.575382199999998,Pusser's,48.1385001084952,11.58042637623221,Cocktail Bar
Altstadt,48.1371079,11.575382199999998,Soda. Bücher und Magazine.,48.13328702311629,11.575602049295162,Bookstore
Altstadt,48.1371079,11.575382199999998,Wir Machen Cupcakes,48.13382604172554,11.575904442407115,Cupcake Shop
Altstadt,48.1371079,11.575382199999998,Ludwig Beck,48.137457903384544,11.576582138634045,Department Store
Altstadt,48.1371079,11.575382199999998,LUX Restaurant & Bar,48.137192629910224,11.578747037199207,Restaurant
Altstadt,48.1371079,11.575382199999998,ARAN Fünf Höfe,48.1407145021652,11.576498919834604,Café
Altstadt,48.1371079,11.575382199999998,Luigino's Feinkost,48.13458446640428,11.576376207123353,Sandwich Place
Altstadt,48.1371079,11.575382199999998,Kunsthalle München,48.14028,11.576025,Art Museum
Altstadt,48.1371079,11.575382199999998,Hofbräuhaus,48.13747954411829,11.580080766955437,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,NORDSEE,48.13526508544485,11.576558561119665,Seafood Restaurant
Altstadt,48.1371079,11.575382199999998,Platzl Hotel,48.137823218511954,11.578919222011917,Hotel
Altstadt,48.1371079,11.575382199999998,Derag Livinghotel Am Viktualienmarkt,48.13421847172378,11.575501470895166,Hotel
Altstadt,48.1371079,11.575382199999998,Eataly,48.13446101526066,11.574517537869522,Food Court
Altstadt,48.1371079,11.575382199999998,La Piazza,48.134408,11.574506,Italian Restaurant
Altstadt,48.1371079,11.575382199999998,Am Platzl,48.13794674909772,11.58001603107073,Plaza
Altstadt,48.1371079,11.575382199999998,Little London,48.13556217405231,11.58096107013997,Steakhouse
Altstadt,48.1371079,11.575382199999998,Asamkirche (St. Johann Nepomuk),48.135053450258326,11.569746277160712,Church
Altstadt,48.1371079,11.575382199999998,St. Michael,48.13843576216555,11.570351323465532,Church
Altstadt,48.1371079,11.575382199999998,The High,48.13310102633997,11.572938966191533,Cocktail Bar
Altstadt,48.1371079,11.575382199999998,El Gaucho,48.13451230952982,11.577663602938813,Argentinian Restaurant
Altstadt,48.1371079,11.575382199999998,Déjà Bu?,48.133000923225836,11.576824084909108,Wine Bar
Altstadt,48.1371079,11.575382199999998,MAELU,48.140983,11.576729,Café
Altstadt,48.1371079,11.575382199999998,Fünf Höfe,48.14015749153649,11.575260843998763,Shopping Mall
Altstadt,48.1371079,11.575382199999998,Massimo Dutti,48.13977291957329,11.575955142520465,Clothing Store
Altstadt,48.1371079,11.575382199999998,The Victorian House am Viktualienmarkt,48.13427,11.577563,English Restaurant
Altstadt,48.1371079,11.575382199999998,Zum Goldenen Kalb,48.13447561436798,11.575174146799045,Steakhouse
Altstadt,48.1371079,11.575382199999998,Bar Tabacco,48.13971466357955,11.572671850308767,Cocktail Bar
Altstadt,48.1371079,11.575382199999998,Spatenhaus an der Oper,48.13970647656288,11.577693348578407,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,Grapes Weinbar,48.13693029664695,11.57939128902689,Wine Bar
Altstadt,48.1371079,11.575382199999998,Kleinschmecker,48.134659170093826,11.573565235533085,German Restaurant
Altstadt,48.1371079,11.575382199999998,SEPHORA,48.137341,11.57434,Cosmetics Shop
Altstadt,48.1371079,11.575382199999998,Hotel Bayerischer Hof,48.14052909038794,11.572937965393066,Hotel
Altstadt,48.1371079,11.575382199999998,Tiffany & Co.,48.1397295,11.5771842,Jewelry Store
Altstadt,48.1371079,11.575382199999998,Cotidiano,48.14020195075453,11.570149077211648,Restaurant
Altstadt,48.1371079,11.575382199999998,Hotel Lux,48.13718219503218,11.578790762136286,Hotel
Altstadt,48.1371079,11.575382199999998,Residenztheater,48.14003,11.579444,Theater
Altstadt,48.1371079,11.575382199999998,Mariannenplatz,48.13627288440493,11.578204119359045,Plaza
Altstadt,48.1371079,11.575382199999998,Hofbräuhaus Kunstmühle,48.137534532722555,11.581236038265352,Convenience Store
Altstadt,48.1371079,11.575382199999998,Walter & Benjamin,48.133342347356326,11.575409526583268,Wine Shop
Altstadt,48.1371079,11.575382199999998,Antiquarium,48.14066812614426,11.578907704824815,Historic Site
Altstadt,48.1371079,11.575382199999998,Hard Rock Cafe Munich,48.13771830147212,11.579629052166979,Theme Restaurant
Altstadt,48.1371079,11.575382199999998,Hotel Vier Jahreszeiten Kempinski,48.13891754964023,11.5817750364508,Hotel
Altstadt,48.1371079,11.575382199999998,Leger am Dom,48.138262321999065,11.572932468978577,Restaurant
Altstadt,48.1371079,11.575382199999998,Der Pschorr,48.13482271913493,11.575121283531189,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,Jazzbar Vogler,48.13357594848553,11.577693513766253,Jazz Club
Altstadt,48.1371079,11.575382199999998,Atelier,48.14071703858972,11.573577308112533,Restaurant
Altstadt,48.1371079,11.575382199999998,dm-drogerie markt,48.1362487,11.5711654,Drugstore
Altstadt,48.1371079,11.575382199999998,OOH BABY I LIKE IT RAW,48.134023,11.5804,Café
Altstadt,48.1371079,11.575382199999998,Japanische Feinkost Mikado (美門日本食料品店),48.13612614,11.56873183,Gourmet Shop
Altstadt,48.1371079,11.575382199999998,Deutsche Eiche,48.132737720062856,11.576228804885833,Hotel
Altstadt,48.1371079,11.575382199999998,Wirtshaus zum Straubinger,48.13376,11.574418,Bavarian Restaurant
Altstadt,48.1371079,11.575382199999998,Schumann's Tagesbar,48.139579333504926,11.574971944393578,Café
Altstadt,48.1371079,11.575382199999998,Brenner,48.13955529524648,11.580923550636928,Steakhouse
Altstadt,48.1371079,11.575382199999998,Nespresso Boutique,48.14021674035373,11.57630631781633,Coffee Shop
Am Hart,48.195925200000005,11.5718148,Bäckerei Kistenpfennig,48.18740238201551,11.572662407379507,Bakery
Am Hart,48.195925200000005,11.5718148,BMW Motorrad Zentrum,48.18761746051667,11.57221451014055,Motorcycle Shop
Am Hart,48.195925200000005,11.5718148,Peppino,48.187274956841826,11.572658007890087,Café
Am Hart,48.195925200000005,11.5718148,Hotel Königstein,48.18750295927506,11.573498418204467,Hotel
Am Hart,48.195925200000005,11.5718148,BO 12,48.19625984469036,11.579055019835023,Lounge
Am Hart,48.195925200000005,11.5718148,Suki,48.1911585221541,11.572230122822848,Thai Restaurant
Am Hart,48.195925200000005,11.5718148,dm-drogerie markt,48.187829563111656,11.567693131282795,Drugstore
Am Hart,48.195925200000005,11.5718148,Da Pippo,48.187435261593755,11.575259282372896,Italian Restaurant
Am Hart,48.195925200000005,11.5718148,chicco di caffè,48.187479428316976,11.568683881643615,Café
Am Hart,48.195925200000005,11.5718148,Wirtshaus am Hart,48.19642919267259,11.576490521144743,German Restaurant
Am Hart,48.195925200000005,11.5718148,Ararat Kebap,48.18737023789486,11.569643890212115,Doner Restaurant
Am Hart,48.195925200000005,11.5718148,Ziegelhaus,48.20047422658882,11.573837649664853,Mexican Restaurant
Am Hart,48.195925200000005,11.5718148,U Am Hart,48.19637552919041,11.572090979634627,Metro Station
Am Hart,48.195925200000005,11.5718148,BMW ITZ Kantine,48.189433370674216,11.56986286328147,Restaurant
Am Hart,48.195925200000005,11.5718148,H Sudetendeutsche Straße,48.19618587246748,11.578579466967316,Bus Stop
Am Hart,48.195925200000005,11.5718148,Lidl,48.1882831,11.5677359,Supermarket
Am Hart,48.195925200000005,11.5718148,Park Inn by Radisson München Frankfurter Ring,48.18744777030542,11.57132245757003,Hotel
Am Hart,48.195925200000005,11.5718148,H Gundelkoferstraße,48.19568436222938,11.58417231940522,Bus Stop
Am Hart,48.195925200000005,11.5718148,Dainese Pro Shop,48.18753413297013,11.574715217334633,Motorcycle Shop
Am Hart,48.195925200000005,11.5718148,H Kollwitzstraße,48.1982122762349,11.584826856851578,Bus Stop
Am Hart,48.195925200000005,11.5718148,ALDI SÜD,48.18818379990713,11.570903397749134,Supermarket
Am Moosfeld,48.133866499999996,11.6663093,Trattoria Pizzeria Italiana,48.13263223886355,11.666937001947604,Trattoria/Osteria
Am Moosfeld,48.133866499999996,11.6663093,Kreis Residenz,48.134573,11.658492,Hotel
Am Moosfeld,48.133866499999996,11.6663093,Restaurant Poseidon,48.14119023772105,11.661834912902798,Greek Restaurant
Am Moosfeld,48.133866499999996,11.6663093,Daglfinger Blumenhof,48.14008214502436,11.657436029841637,Flower Shop
Am Moosfeld,48.133866499999996,11.6663093,Olympia,48.13423857293906,11.662946354158825,Taverna
Am Moosfeld,48.133866499999996,11.6663093,La Dolce Vita,48.12649764992325,11.673596269647074,Italian Restaurant
Am Moosfeld,48.133866499999996,11.6663093,Hotel Am Moosfeld,48.13271829710875,11.661877763863128,Hotel
Am Moosfeld,48.133866499999996,11.6663093,Müller Bäckerei,48.1257917635959,11.663456271898124,Bakery
Am Moosfeld,48.133866499999996,11.6663093,Asia Bambus,48.13695374183609,11.663855450218513,Thai Restaurant
Am Moosfeld,48.133866499999996,11.6663093,Staples,48.13447918990691,11.661983140839428,Paper / Office Supplies Store
Am Moosfeld,48.133866499999996,11.6663093,H Schatzbogen,48.13279490728552,11.660155355930328,Bus Stop
Am Moosfeld,48.133866499999996,11.6663093,Wanderweg zur Scandio,48.127680460334894,11.663284645836574,Trail
Am Moosfeld,48.133866499999996,11.6663093,McDonald's,48.1286945221557,11.67584386020646,Fast Food Restaurant
Am Moosfeld,48.133866499999996,11.6663093,S+U Trudering,48.12554479638421,11.663594565728598,Light Rail Station
Am Riesenfeld,48.1791699,11.5541431,BMW Welt,48.177433342403766,11.556243896484375,Auto Dealership
Am Riesenfeld,48.1791699,11.5541431,BMW Welt Premium Lounge,48.17704701051971,11.556506752967833,Lounge
Am Riesenfeld,48.1791699,11.5541431,Rolls-Royce Motor Cars,48.17729744115179,11.556106790600165,Museum
Am Riesenfeld,48.1791699,11.5541431,BMW i,48.17714820577878,11.556505979497686,Museum
Am Riesenfeld,48.1791699,11.5541431,BMW Museum,48.17697546725873,11.559044122695923,Museum
Am Riesenfeld,48.1791699,11.5541431,BMW Welt Shop,48.17744358262132,11.556086909084703,Gift Shop
Am Riesenfeld,48.1791699,11.5541431,Olympiaturm,48.17446121973674,11.553811357427906,Scenic Lookout
Am Riesenfeld,48.1791699,11.5541431,EssZimmer,48.17716260183826,11.556634234346822,French Restaurant
Am Riesenfeld,48.1791699,11.5541431,Olympiahalle,48.174847902942545,11.550216056263357,Concert Hall
Am Riesenfeld,48.1791699,11.5541431,SoccaFive Arena Olympiapark,48.17490396845168,11.555968374072295,Soccer Field
Am Riesenfeld,48.1791699,11.5541431,Bavarie by Käfer,48.17716297449768,11.556532746134376,Bistro
Am Riesenfeld,48.1791699,11.5541431,Zeltdachtour Olympiastadion,48.173871129793454,11.547861121132792,General Entertainment
Am Riesenfeld,48.1791699,11.5541431,Olympia-Schwimmhalle,48.17354127332782,11.551566123962402,Pool
Am Riesenfeld,48.1791699,11.5541431,"""Nur einmal Leben"" bei Makis",48.183247972033946,11.563077487152915,Greek Restaurant
Am Riesenfeld,48.1791699,11.5541431,Olympia-Eisstadion,48.174727911089235,11.557191502483724,Hockey Arena
Am Riesenfeld,48.1791699,11.5541431,Olympiastadion,48.173305334373744,11.54659520216967,Stadium
Am Riesenfeld,48.1791699,11.5541431,Theatron,48.17311225727051,11.550794650406017,Concert Hall
Am Riesenfeld,48.1791699,11.5541431,Olympiapark,48.17101377430213,11.55062198638916,Park
Am Riesenfeld,48.1791699,11.5541431,BMW Group Classic,48.186387510987394,11.550220146410588,Museum
Am Riesenfeld,48.1791699,11.5541431,Kreta Meer,48.185841073557995,11.552114825421835,Greek Restaurant
Am Riesenfeld,48.1791699,11.5541431,Kleine Olympiahalle,48.17470033949481,11.552510261535645,Event Space
Am Riesenfeld,48.1791699,11.5541431,Die Bierstube,48.17998280527042,11.55303331050681,Bar
